mu,ar1,ma1,omega,alpha1,beta1,shape,tick,ar2,ar3,ma2,alpha2,beta2,skew,gamma1,gamma2,eta11,eta21,ar4,ma3,ma4,ma5,ar5,ar6,label
0.00173571510641303,,,5.34009513358792e-13,0.123481557643147,0.18648444588497,16.5804479720475,RJF,,,,,0.682330504325435,,,,,,,,,,,,2009
0.0021957745918316,0.948683978735868,-0.973795956541242,2.30426435179276e-16,0.0429451271515381,0.952301449349041,13.5381001748705,RL,-0.969518658358905,,0.957777702063829,,,,,,,,,,,,,,2009
0.00151972742297164,,-0.0739109219983645,3.49847174604975e-05,0.21246249164852,0.715393145092588,4.51198292297039,RMD,,,,,,,,,,,,,,,,,2009
0.00192581294890341,,,6.64759007111731e-06,0.0225135603117149,0.906689630532401,11.9717434963182,ROK,,,,0.0592084608799234,,,,,,,,,,,,,2009
0.000905250701651967,-0.225297076054218,0.214481371130725,2.27476425078095e-06,0.0357862206686501,0.953786400589878,7.26550066301326,ROP,,,-0.181960382862789,,,,,,,,,,,,,,2009
0.000708324805228882,-0.0160405117619431,-0.0660985821954659,1.07246408765344e-06,0.0138791849981722,0.979628202762279,8.90731872617014,ROST,,,-0.167353021234307,,,,,,,,,,,,,,2009
0.00161497912360285,,,2.48268709873601e-06,0.0958290284518416,0.0965789226125487,6.06866031408035,RSG,,,,,0.795068558050553,,,,,,,,,,,,2009
0.00160667284278162,-0.722391184600592,0.630880476589778,2.02161969262041e-06,7.24494140801143e-08,0.908352777180935,25.1332247330957,RTX,,,,0.0823843644558312,,,,,,,,,,,,,2009
0.001608104470604,,,5.73114081541268e-12,0.00937060831687475,0.982808309331459,5.62915280707801,RVTY,,,,,,,,,,,,,,,,,2009
0.00294020074730065,0.948386250167095,-0.999999985182709,4.2523280041199e-06,0.047406524387469,0.940511487622114,9.08574483590211,SBAC,,,,,,,,,,,,,,,,,2009
0.0019252010929947,-0.0929732303629482,,8.63822718706217e-12,0.0179088558344551,0.977519279175106,6.06607757875797,SBUX,,,,,,,,,,,,,,,,,2009
0.000518331675871615,,-0.265336967541534,6.51168079767589e-07,0.00213259940657468,0.099441898799341,12.8773016498876,SCHW,,,,,,,,,0.999745862045202,0.0611608967000322,,,,,,,2009
0.000949430457810395,,,5.70775155088309e-13,0.0590373928545547,0.937317453901009,5.89649640429632,SEE,,,,,,,,,,,,,,,,,2009
0.00089138641747563,,,4.70142329332053e-12,0.0149904321701564,0.977632130718783,4.53844660282787,SHW,,,,,,,,,,,,,,,,,2009
0.00133654519056746,,,1.415839422693e-14,0.00449773619486581,0.991243320469043,5.46626393901253,SJM,,,,,,,,,,,,,,,,,2009
0.00160087477499199,-0.0846771844560117,,1.94505451346002e-14,0.0426104343171224,0.95212512316421,85.0404268724178,SLB,0.0714994119026686,,,,,,,,,,,,,,,,2009
0.000781734912088898,,,7.67842025563126e-06,0.0747310336890542,0.913546900548956,7.36830385342052,SNA,,,,,,,,,,,,,,,,,2009
0.00134232250457482,,,6.23230007758343e-14,0.00784190826129643,0.987656005503085,5.46758377188528,SNPS,,,,,,,,,,,,,,,,,2009
3.86550337095485e-05,,,3.51148911733147e-06,0.128494453414865,0.847685758676571,17.0131404755508,SO,,,,,,,,,,,,,,,,,2009
0.00259728236551395,,-0.251620187836941,3.8006789197246e-06,0.0863991285974348,0.907651900321228,85.8579257263486,SPG,,,,,,,,,,,,,,,,,2009
0.00109545147741122,0.0364220196082367,,7.97319773538392e-07,0.000143622717956677,0.0696742589148393,5.25428028574255,SPGI,,,,,,,,,0.999563890485542,0.0564378027339908,,,,,,,2009
0.00133776014682791,,,2.57355267802525e-06,0.0764661056437149,0.910492795931494,11.0364873462063,SRE,,,,,,,,,,,,,,,,,2009
0.00142163653654946,,,1.31086653056167e-05,0.0262138959684468,0.951444794966652,4.29489855652961,STE,,,,,,,,,,,,,,,,,2009
0.00169692920094778,-0.0307299860590456,,1.15573743391791e-14,0.0516284497251092,0.941047930974358,78.9082795668838,STLD,-0.026464217975448,,,,,,,,,,,,,,,,2009
0.000960896763130501,,-0.159580672800567,2.05023341866663e-05,0.0223977514450232,0.952631000515981,4.35073833362791,STT,,,0.0161420015159795,,,,,,,,,,,,,,2009
0.00480299918186034,-0.0212608442599905,,1.32544009515104e-06,0.0351682390542329,0.956276845596595,9.7075937808774,STX,,,,,,,,,,,,,,,,,2009
0.000926574071086318,,,7.66343770665899e-14,0.0133816567003261,0.983363402416553,9.76647552703746,STZ,,,,,,,,,,,,,,,,,2009
0.00170171895393978,,,2.35348360720596e-06,0.044940766686512,0.946881004212493,6.29996860992778,SWK,,,,,,,,,,,,,,,,,2009
0.00200840428955885,,-0.0338942723883092,1.11874006321724e-05,0.0251215524780425,0.958999228885003,6.21582893267252,SWKS,,,,,,,,,,,,,,,,,2009
0.00128603345815743,,,3.43649487777826e-06,0.0607835136838904,0.925952490288883,7.89827376536899,SYK,,,,,,,,,,,,,,,,,2009
0.00122653723955315,0.030826854070332,,3.57457023589245e-06,0.0831500308204067,0.902118090886547,15.5519319233225,SYY,,,,,,,,,,,,,,,,,2009
0.000790706711180735,1.00054755099383,-0.964840343117403,2.42369505237362e-07,1.7857785960688e-05,0.938476251501575,50.3013269655789,T,-0.0784741878622217,,,0.054591632206322,,,,,,,,,,,,,2009
-0.00509400865921016,0.993413983298797,-0.987262986040953,2.75769938888581e-06,0.0260108238234762,0.961066101247023,3.33460893053802,TAP,-0.0134736468746561,0.0210388487266104,,,,,,,,,,,,,,,2009
0.00253181748821995,-0.912105394239815,0.949178603489346,3.70825800934139e-08,0.0786519652822032,0.684684603050323,3.50835573327001,TDG,-0.956416949521025,,0.993057473031748,,,,,,0.999984119080383,0.0389837153601895,,,,,,,2009
0.000547716786044983,,,9.99860974196057e-13,0.00978218257950366,0.984468611815925,5.51168060314634,TDY,,,,,,,,,,,,,,,,,2009
0.000764051073630083,,,6.99360564799301e-11,0.024927970867171,0.306714579616314,5.09440160296728,TECH,,,,,0.651911495038422,,,,,,,,,,,,2009
0.00150285878321687,,,3.69824679321515e-06,0.010237647953986,0.913777821688815,9.41266014933299,TEL,,,,0.0684873081349881,,,,,,,,,,,,,2009
0.00369694908394235,-0.911938874404943,0.932465346635709,1.38681048250847e-10,0.0388934303996713,0.957387672026191,11.8065686684438,TER,-0.104319377952217,-0.100161199222018,,,,,,,,,,,,,,,2009
-5.52694026398941e-06,-0.228645672321021,,1.68167901162727e-11,0.0880271235075957,0.910668861417136,6.79971163747081,TFC,,,,,,,,,,,,,,,,,2009
0.000967160931111811,-0.162125939203043,0.203837257028626,5.52807857415525e-06,0.0977644386262201,1.27171324579364e-08,9.88784852996476,TFX,-0.956472866212734,,1.01731057880751,,0.871291100910672,,,,,,,,,,,,2009
0.00109125922246578,-0.061950317297586,,2.83736012406073e-07,0.0398996929007828,0.953513648640645,16.7804222099715,TGT,-0.132999326984256,0.077456829533053,,,,,,,,,,,,,,,2009
0.00128811758094572,-0.118726610257824,,3.76316635034372e-14,0.0195726520483491,0.97563819157462,10.4190369022524,TJX,-0.085352625322492,,,,,,,,,,,,,,,,2009
0.00112639072400754,,,3.47006205224544e-12,0.0351050705660444,0.958109519057189,10.2686099935789,TMO,,,,,,,,,,,,,,,,,2009
-0.0006533277742827,,,9.41180869470203e-06,6.58930545678926e-09,0.991091456376746,4.94995551507684,TMUS,,,,,,,,,,,,,,,,,2009
0.00230977767527546,-0.822666623755087,0.883518715628598,1.34365640916141e-06,0.0450187266834549,0.948026954945574,11.6398526445643,TPR,,,,,,,,,,,,,,,,,2009
0.000896673618913576,,,3.6494686806034e-07,3.54308671006249e-09,0.978984797672961,5.16737848302601,TRMB,,,,1.22837567741056e-10,,,0.112461183548876,-0.085471484577718,,,,,,,,,2009
0.00181243346452055,,-0.166884756378144,1.19316959207582e-06,0.0719508136580946,0.924638607637157,5.88164486884518,TROW,,,,,,,,,,,,,,,,,2009
0.000383593852720583,,-0.101499555497169,2.25485583258955e-06,0.0849303078247206,0.910558211073319,6.97340197083438,TRV,,,,,,,,,,,,,,,,,2009
0.00123579752714568,,,1.35354776915087e-12,0.00790362211566658,0.988691652471865,6.68110829325966,TSCO,,,,,,,,,,,,,,,,,2009
0.000994318255285954,-0.375661418047648,0.312773979398116,9.39966912461319e-13,0.0304879083883904,0.963003158795424,7.52406774638896,TSN,,,,,,,,,,,,,,,,,2009
0.00172636291415441,0.0709012802735561,,3.66430261676466e-06,0.109346864660667,0.888456145629276,5.97572546696723,TT,,,,,,,,,,,,,,,,,2009
0.00261888744092339,,,3.93495523457059e-12,1.35264027535708e-05,0.996438728978377,5.13225871787671,TTWO,,,,,,,,,,,,,,,,,2009
0.00200277600372271,-0.484949950626877,0.358444019795631,2.65478131836466e-06,0.0442721461873063,0.945784065291964,99.9890224360412,TXN,,,-0.141965739201232,,,,,,,,,,,,,,2009
0.00132741233458859,1.21503427503863,-1.27310429098026,9.45552622849388e-07,0.050301655214764,0.940833325777096,4.42247491392988,TXT,-0.922342091584449,0.0446272631078552,0.991676112342761,,,,,,,,,,,,,,2009
0.00211785994402125,-0.0583811406037473,,3.49330724414667e-05,0.126855526102095,1.09789616214676e-10,6.23660375108944,TYL,-0.182092414427798,,,,0.791151212632952,,,,,,,,,,,,2009
0.00437512134544786,,,6.59205504249855e-06,0.0452521911501064,0.951268355223638,6.67184600539229,UAL,,,,1.34673112942631e-07,,1.03073319693535,,,,,,,,,,,2009
0.00228865597571866,,-0.22809471481788,7.42830226655096e-06,0.110920395207992,0.517530209900079,18.1731062526025,UDR,,,,,0.362337214776639,,,,,,,,,,,,2009
0.00147373682435366,,-0.0134912582921949,9.11687017434325e-05,0.385467619530552,0.510680742212187,14.9389209826062,UHS,,,,,,,,,,,,,,,,,2009
0.0024825382006455,-0.867936356908639,0.935887991164094,1.70865256256213e-12,0.0147582360706276,0.979567450885997,5.88538540638341,ULTA,,,,,,,,,,,,,,,,,2009
0.00168720372430704,,,3.40818327955158e-05,4.1208352645603e-09,0.862472856766637,6.4909379204975,UNH,,,,0.0981058920600121,,,,,,,,,,,,,2009
0.00152873872121385,,,3.23061014006213e-06,0.00738231127066369,0.827387086984897,7.79797988088249,UNP,,,,0.114155609583513,,,-0.183413113054514,0.281093784900497,,,,,,,,,2009
0.00047613453236101,,,5.16818456220724e-13,0.044687011627573,0.949494724637013,15.0206365898877,UPS,,,,,,,,,,,,,,,,,2009
0.00258125875928138,,,9.6838427537237e-06,0.0905598460891358,0.901468669908332,99.9992673328201,URI,,,,,,,,,,,,,,,,,2009
0.00078119100800795,,,1.19539749509309e-05,0.111801023542162,0.880500355359211,6.72299790964436,USB,,,,,,,,,,,,,,,,,2009
0.0021140056014972,,-0.105352755443112,2.27733465637216e-06,0.0518548720726793,0.939101286159862,7.19254644572023,V,,,,,,,,,,,,,,,,,2009
0.0017853430664177,,,5.41698489946112e-12,0.0270749932748284,0.96681897788698,6.42292238469469,VFC,,,,,,,,,,,,,,,,,2009
-0.000347107860040411,0.360097044724515,-0.428769817289825,5.58040115423062e-12,0.0335424001751177,0.957771908097207,6.63631778586361,VLO,,,,,,,,,,,,,,,,,2009
0.000214692379753695,,,3.90850966879073e-14,0.0385443255563286,0.95694535975366,29.03045753865,VMC,,,,,,,,,,,,,,,,,2009
0.000846178328444123,-0.198783159861103,0.00835113750908245,2.22044641922274e-16,0.0100260126033815,0.982776822570162,3.92226003771356,VRSN,-1.00477258946672,,1.01468905740387,,,,,,,,,-0.200052578557528,,,,,2009
0.00207657438363655,,,4.4881536143059e-06,0.0287623279458211,0.960705002425441,4.84811996158755,VRTX,,,,,,,,,,,,,,,,,2009
0.00226116349891101,0.46456157020516,-0.821791755381116,2.53877184104148e-12,0.059196709281012,0.933011558897186,20.5906732501555,VTR,,,0.199965048614269,,,,,,,,,,,,,,2009
0.000599042667713839,0.781425303654022,-0.745717683035858,4.56710755495839e-07,0.0449041462248316,0.948264764178641,7.69028488749294,VZ,-0.0737542742393691,,,,,,,,,,,,,,,,2009
0.000797772888930696,,,9.51474026239107e-07,0.0831556940597831,0.915843661347912,6.16722448699797,WAB,,,,,,,,,,,,,,,,,2009
0.00147148315034872,0.054771110637333,,2.75504584930665e-06,0.0530289738995351,0.934220936353874,6.00151234343433,WAT,,,,,,,,,,,,,,,,,2009
0.000724184025071393,-0.0511247379414178,,1.74983954561706e-13,0.0155922008884646,0.980091116049924,5.76954217207029,WBA,-0.00945311019905082,,,,,,,,,,,,,,,,2009
0.00232222941738598,-0.368201828350869,0.43764142838462,2.24064320488088e-06,0.0468750177470924,0.945004013264981,8.91080914661971,WBD,,,,,,,,,,,,,,,,,2009
0.00463327279582838,0.0463375879871123,-0.188858399008108,5.50090684250662e-06,0.0466620036563822,0.940140760232265,18.2549452542035,WDC,,,,,,,,,,,,,,,,,2009
0.00109462681740125,-0.877274481766611,0.843091297783702,1.57014520676835e-06,0.0575608094035717,0.929428544910655,59.994973501692,WEC,,,,,,1.01362418234875,,,,,,,,,,,2009
0.00145512884789788,-0.345157192203406,,7.22067910857071e-06,0.0861962568768636,0.899570096647912,22.4814701056745,WELL,-0.0890189456095506,,,,,,,,,,,,,,,,2009
0.000122032982503224,,,5.04405275158894e-06,0.0992846704651628,0.896231162480869,6.1871373354716,WFC,,,,,,,,,,,,,,,,,2009
0.00276385251301278,,,1.54566869861903e-05,0.148333539082481,0.844998985108934,23.5157892203715,WHR,,,,,,,,,,,,,,,,,2009
0.000686320085843786,,,9.06712745866499e-06,0.0604004382072421,0.906337743883483,12.0048629487874,WM,,,,,,,,,,,,,,,,,2009
0.00244932095225547,,,3.5930083237587e-14,0.104123583606825,0.364168303641478,37.6044359995416,WMB,,,,,0.524944404495648,,,,,,,,,,,,2009
0.000389915307084053,,,9.61831876980292e-07,0.0440601933942756,0.944275081095789,7.67630814561995,WMT,,,,,,,,,,,,,,,,,2009
-0.000185549097871771,0.545504871732196,-0.740826446079893,2.76951109872234e-06,0.0846460054271714,0.904283865991708,15.3427533860238,WRB,,,0.126627013069558,,,,,,,,,,,,,,2009
0.000771075245501081,,,6.11977242806143e-06,0.0881216134503412,0.89269152351426,6.92187534620649,WST,,,,,,,,,,,,,,,,,2009
0.00177885906748514,,,5.45719770812559e-11,0.0396839478930879,0.955306219093693,71.8861153481071,WY,,,,,,,,,,,,,,,,,2009
0.000133576544676725,0.0185527044447295,,3.82325508687921e-13,0.0594676837892694,0.93464384663317,9.77331735706716,WYNN,,,,,,,,,,,,,,,,,2009
0.000784915899767881,,,2.137773240608e-06,0.071989668055413,0.91154731225582,59.998886274524,XEL,,,,,,0.971020723233901,,,,,,,,,,,2009
-0.000238011144880792,-0.0572530694245576,,2.08617774401369e-06,0.0384850687964637,0.949452857425848,12.5450818746663,XOM,,,,,,,,,,,,,,,,,2009
0.000979781648422463,,,2.85302992682432e-13,0.0335940809371266,0.961290629639409,9.23593670644229,XRAY,,,,,,0.946046337597731,,,,,,,,,,,2009
0.000204130751114214,-0.627697231600055,0.647269972279005,3.0049853974506e-13,0.0475092516868625,0.947129917022404,9.49547198458121,YUM,-0.50818505649351,,0.432919755952053,,,,,,,,,-0.155759261960242,,,,,2009
0.00197150453853009,-0.55874634337698,0.614684496172018,1.28616914938293e-11,0.0195654874878393,0.974605311881152,8.88418350851842,ZBH,,,,,,,,,,,,,,,,,2009
0.00142195830460448,,,1.76256252014476e-06,0.0456879620621793,0.944441734439705,12.3651120908383,ZBRA,,,,,,,,,,,,,,,,,2009
-0.00218381084796124,,,1.75486922546597e-05,0.0755239223056438,0.877712680020686,6.54701175083983,ZION,,,,0.045763352111737,,,,,,,,,,,,,2009
