mu,ar1,ar2,ar3,ma1,omega,alpha1,beta1,eta11,eta21,shape,tick,ar4,ar5,ar6,skew,gamma1,beta2,alpha2,gamma2,ma2,ma3,ma4,ma5,label
0.00124323828027706,,,,-0.128868642077677,5.21865982391085e-13,0.00348186171413108,0.994342792602118,,,7.91877089316696,VMC,,,,,,,,,,,,,2019
0.0013448814742479,-0.831070417456196,-0.744021900460002,-0.0753894312274257,0.791182775678207,9.88597396925052e-08,0.0875343404430976,0.499337566644268,0.998788627340801,0.00173059039396675,8.23124748279787,VRSK,,,,0.760298540745816,,0.082473598878528,,,0.608062241355154,,,,2019
0.00155637107831991,-0.634622622699565,-0.162458832077571,0.462590683061382,0.529864412542089,7.0453857476559e-06,0.0575717167829795,0.904931703694104,,,3.72553653143504,VRSN,,,,,,,,,0.0349289864164748,-0.604827287607362,,,2019
0.00111239384402831,,,,,7.98234156757799e-12,0.0245771117978955,0.97258154996092,,,7.56634786472287,VRTX,,,,,,,,,,,,,2019
0.000659282625793197,-0.751712282092128,,,0.85748024709146,4.98088604831746e-08,5.77994146576857e-08,0.998999779122483,,,5.76525630775431,VTR,,,,,,,,,,,,,2019
0.000667474583143019,,,,,1.28557017498924e-13,0.00138089700255663,0.995265898240462,,,9.95119154541325,VZ,,,,,0.434004760803868,,0.00116480593027492,-0.433963202192048,,,,,2019
0.00163886959939888,,,,,8.18163011549098e-06,0.047051560344477,0.93676796244048,,,3.89712375174502,WAB,,,,,,,,,,,,,2019
0.0017125354970415,-0.0491801076444454,-0.00148685376106186,-0.0944954661296169,0.0135311025916374,6.76306668226012e-16,6.44555868296163e-05,0.99714543448908,,,3.29565435029355,WAT,,,,,,,,,,,,,2019
0.000405298045223619,,,,,0.000108064172556266,0.289814412327025,0.415561218101356,,,3.25451554689708,WBA,,,,,,,,,,,,,2019
0.000753306488239514,-0.382660970119495,0.449892540910294,,0.33867857892457,6.03921711240405e-14,1.03659958027652e-05,0.998502119846956,,,4.43035560852545,WBD,,,,,,,,,-0.569268478052615,,,,2019
0.00305654594508174,,,,,2.1607345629388e-12,5.23306580716057e-06,0.998630836232886,,,9.01372310545257,WDC,,,,,,,,,,,,,2019
0.0015802376927791,0.030186020968652,,,,3.11265943861299e-07,0.00116612967487589,0.999913778669357,,,8.80003896757821,WEC,,,,,0.0229245201742217,,0.0155427526638163,-0.0587737644387803,,,,,2019
0.00126025985954755,-0.652308900751303,,,0.723823027206994,1.33167585741296e-07,3.02867297239605e-09,0.998999987289557,,,8.40091905456078,WELL,,,,,,,,,,,,,2019
0.000784410177730736,-0.132654872259985,,,,3.51834790566574e-05,5.59567005255859e-08,0.501115105086677,,,7.34137293620789,WFC,,,,,,,0.293398167579063,,,,,,2019
0.0019180772564965,,,,,2.97698283787954e-07,1.68442611522111e-09,0.998999930717316,,,5.16445503198353,WHR,,,,,,,,,,,,,2019
0.00144252024925866,0.550059512084583,0.0692619920044367,-0.0601851797251255,-0.694055949674118,4.84978913488907e-06,0.07201113913943,0.868552341441187,,,4.77239101948799,WM,,,,,,,,,,,,,2019
0.00115336340379263,1.00706085067222,-0.161593688232815,0.0528812730919015,-0.875782651050944,7.65309315355217e-05,0.275580572049827,0.249773594664837,,,56.6363545637591,WMB,,,,0.998233172737502,,,,,,,,,2019
0.00121064525705439,,,,-0.084433698274602,1.04514150867972e-05,0.122557484198917,0.745623882498365,,,5.29072656421779,WMT,,,,,,,,,,,,,2019
0.00162912014167988,0.354218712160811,0.0273030769264167,-0.02274449730235,-0.469750278320016,9.00231737795271e-06,0.0955044956197237,0.809613754254199,,,4.8042367611946,WRB,,,,,,,,,,,,,2019
0.000965556269013604,-0.962281999176218,,,0.995615088910144,1.87390972324189e-05,0.0374969931853267,0.0689616239151301,,,44.8607164479252,WRK,,,,,,0.843461952503743,,,,,,,2019
0.00162288620944608,0.794774985789911,-0.0324591515513867,-0.0276754808786428,-0.786313733823485,1.95320424714887e-06,0.0360208303021076,0.948449934633238,,,3.92926625999082,WST,,,,,,,,,,,,,2019
0.00200279339291264,0.430612889632987,-0.0473189298781962,-0.0132807403498697,-0.577151478436886,5.27655736775631e-05,0.446398400697824,0.430238796065445,,,3.3280897497348,WTW,,,,,-0.297088811372765,,,,,,,,2019
0.00149714040058903,0.766320856844728,0.0288873058456639,,-0.73837756483157,4.39171958968046e-13,0.023996609897695,0.972688757207902,,,10.6516875100012,WY,,,,,,,,,,,,,2019
0.00145689867332038,0.0345509753143259,,,,4.25949349272805e-07,1.35689117317794e-09,0.998999955973035,,,6.74925804579596,WYNN,,,,,,,,,,,,,2019
0.00148628726690805,-0.687050287704851,-0.0874293939887993,-0.151328415541633,0.777411443019749,1.21287262518595e-07,1.70373136072682e-05,0.998948650140984,,,5.33293080180191,XEL,-0.202662252870823,,,,,,,,,,,,2019
0.000359801695667675,-0.543835050298681,,,0.48270114853143,4.03636111898565e-05,0.18756167053375,0.498326001980336,,,13.000762337415,XOM,,,,,0.0134807958473986,,,,,,,,2019
0.00118034850087304,,,,,2.63899139491889e-06,3.40383092986997e-09,0.962335431389571,,,3.38178783948458,XRAY,,,,,0.0475419015555114,,,,,,,,2019
0.00153281838785445,-0.0392439151636296,-0.0473370907406981,-0.048202114798597,,5.17603925421462e-05,0.0830153164600378,0.63185380473408,,,5.49915151962399,XYL,,,,,,,,,,,,,2019
0.00103691544863712,-0.0181928760991541,-0.0941586222060227,-0.0230833785282446,,2.39587600740387e-05,0.197355519287684,0.548092796732915,,,4.48361661945656,YUM,,,,,,,,,,,,,2019
0.00136562690053954,,,,,9.69971019558305e-08,1.91698025531136e-07,0.998999755073239,,,4.90670470135766,ZBH,,,,,,,,,,,,,2019
0.00256315058746428,-0.0953319042588895,0.00448933259545539,,,2.9063375689891e-06,0.051987031914773,0.946329064963534,,,3.33911400587792,ZBRA,,,,,,,,,,,,,2019
0.00185953743494845,,,,,1.23145223847547e-05,2.0561256992223e-07,0.104614083621207,,,5.47208679097115,ZION,,,,,,0.764624528846344,0.0855180886622502,,,,,,2019
0.00176882927210695,-0.0282134770477482,0.0100156584977454,-0.0431074070260367,,6.70853377614596e-05,0.00308806594617463,1.12475446012917e-08,,,4.68660187445988,ZTS,-0.0800908919456825,,,,0.332092463318536,0.399324598048338,,,,,,,2019
