mu,omega,alpha1,beta1,eta11,eta21,shape,tick,ar1,ar2,ma1,ma2,alpha2,gamma1,ma3,beta2,ar3,gamma2,ar4,skew,ma4,ma5,label
0.000151287374217265,4.77221768469858e-06,7.08187232168397e-11,0.996838745956916,,,3.27597157388787,SWKS,,,,,,,,,,,,,,,2006
0.000492750907204272,7.187190089418e-12,0.000616539026851606,0.996659101032877,,,3.92306984330109,SYK,,,,,,,,,,,,,,,2006
0.000676700660971903,4.59528742749248e-05,0.164784669519376,0.475610181516977,,,5.79211666645391,SYY,0.821032622045038,,-0.939874000352403,0.174939452478652,1.53097771791871e-17,,,,,,,1.00893245816723,,,2006
0.00149666005724589,1.10651957871206e-07,2.52645802741942e-06,0.998994277220071,,,8.84672422034315,T,,,0.186061069497485,,,,,,,,,,,,2006
0.000951241567391554,2.17814325533134e-07,8.64763329072615e-05,0.998389537118341,,,2.88115096229735,TAP,,,,,,,,,,,,,,,2006
0.00114143057137339,2.02405469573305e-07,1.26237347941549e-10,0.998999958033815,,,6.57436946198147,TDY,,,,,,,,,,,,1.1072711585298,,,2006
0.000151129085820242,1.03673491980757e-05,0.0552222194814954,0.876607632943767,,,4.08621096242894,TECH,,,,,,,,,,,,,,,2006
0.000461826402938308,2.0834147245385e-12,0.0257925882061636,0.971273654207445,,,11.2858165895416,TER,,,-0.144548537928098,,,,,,,,,,,,2006
0.000327416422742426,3.87710382525724e-07,0.0353053210693794,0.955290597362476,,,7.93216972985306,TFC,,,,,,,,,,,,,,,2006
0.000295216943548197,7.65947090169303e-06,0.0338873588968085,0.922006844102745,,,3.33146673031591,TFX,,,,,,,,,,,,,,,2006
-0.000124648661800802,2.78741788919712e-07,7.53962272714683e-08,0.998999910282981,,,7.72141737758402,TGT,,,,,,,,,,,,,,,2006
0.000317140771251913,2.33577129449274e-05,0.0410436329912644,0.840298363218263,,,4.45022122655428,TJX,-0.994000348486538,0.215162733420156,0.884836110561808,-0.324227234191524,,,-0.674855727619859,,0.593466629458416,,,,,,2006
0.00143046620414555,1.22999824292352e-05,0.10921036398123,0.816300703907609,,,5.43989966649306,TMO,,,-0.145137804591507,,,,,,,,,,,,2006
-0.000170974367689178,8.67352424890829e-07,2.12587562800861e-05,0.998134560073901,,,4.46244176785241,TPR,,,,,,,,,,,,,,,2006
-0.00036052254037517,1.69925868123126e-07,7.23761826239908e-09,0.998999888594503,,,3.19505540004729,TRMB,,,,,,,,,,,,,,,2006
0.000442634690794894,9.08891540872792e-06,0.0266347812673897,0.929764597651078,,,4.62314370081928,TROW,,,,,,,,,,,,,,,2006
0.000228600780681226,2.75435661559925e-12,4.61956370110569e-05,0.998850030241174,,,6.30298567653149,TRV,0.330903778364358,,-0.354550992994962,,,,,,,,,,,,2006
-0.00168408804813293,1.66642555444273e-14,1.48093113064814e-05,0.998933398153335,,,4.28809435551484,TSCO,,,,,,,,,,,,,,,2006
-0.000990098121289503,1.00795969686395e-05,0.0570040720279972,0.941995927420896,,,2.77558572996552,TSN,,,,,,,,,,,,,,,2006
-5.11635020504348e-05,1.77028725030178e-07,6.96933175788944e-07,0.998998577676447,,,22.4881181610125,TT,,,,,,,,,,,,,,,2006
2.1586831163606e-05,1.79456139843125e-06,1.02319897694521e-05,0.998294773596102,,,3.23536038833264,TTWO,,,,,,,,,,,,,,,2006
-0.000515562325358191,5.35900206495429e-13,6.65674185351465e-06,0.116105216761483,,,19.955687040381,TXN,,,,,0.0226001648203006,,,0.8584286943641,,,,,,,2006
0.000518083556994488,1.57270167717616e-05,0.0400551497444484,0.892432890694961,,,4.24205110876838,TXT,,,,,,,,,,,,,,,2006
0.000699879492582473,7.3098262672958e-06,8.76037983363027e-10,0.939843892947997,,,3.61654011333366,TYL,,,,,,0.118312000735231,,,,,,,,,2006
0.00157471534546904,9.63563502770659e-16,0.00414177360663465,0.195807260514222,,,17.239462313412,UDR,0.0789728365421415,,,,0.00379704411816844,-0.0245277740179431,,0.830388134250005,,-0.0504545218716998,,,,,2006
0.000135179785023518,9.53362071115868e-07,0.0216036822545863,0.977385116564929,,,2.98970471514588,UHS,,,-0.0752393252925309,,,,,,,,,,,,2006
-0.000259177850119953,0.000169259312017065,0.44908675513616,6.62097571829087e-09,,,11.4772088039661,UNH,,,,,,,,,,,,,,,2006
-9.45404162662873e-05,3.59947224183547e-05,0.182787810053616,0.689875943656623,,,4.23664247623524,UNP,,,,,,,,,,,,,,,2006
0.000391932282140198,3.76663977256566e-06,0.0269273015859063,0.934802850020862,,,4.53975691096131,UPS,,,0.0441627538925937,-0.0658477359225261,,,,,,,,,,,2006
0.00102954993353249,3.4692445252562e-05,0.0400592893127916,0.948812661966314,,,2.44666079914258,URI,,,0.13015369073297,,,,,,,,,,,,2006
0.000876286626915977,4.28131919959468e-13,0.00271220193050902,0.995638236357161,,,7.89244127181702,USB,0.0343827459931263,,,,,,,,,,,,,,2006
0.000819271125939552,5.06947334568673e-12,0.028623819882033,0.970061664968177,,,3.45521883868371,VFC,,,-0.112297019777589,,,,,,,,,,,,2006
0.000305236611967566,4.06924456147129e-05,0.0760534229854089,0.834553220384136,,,99.9913795938195,VLO,0.0747753090976962,,,,,,,,,,,,,,2006
0.00106678538389587,2.4830078582715e-11,0.0020680602328586,0.968235953605753,,,4.88952424529144,VMC,,,,,0.0278377687565648,,,,,,,,,,2006
-0.000787106077377818,9.36017437013129e-07,2.99072519919268e-08,0.998999340712288,,,3.30272655170465,VRSN,,,,,,,,,,,,,,,2006
0.000264567270128583,3.84056872154392e-05,0.0255666044934076,0.939473540824604,,,4.02150459070844,VRTX,,,,,,,,,,,,,,,2006
0.00159635645832658,6.43166046159259e-08,8.96545707538723e-10,0.998999968378334,,,4.42633313869624,VTR,,,,,,,,,,,,,,,2006
0.00130316494023054,1.17905807848482e-08,4.90197954810398e-07,0.998999500868274,,,13.6208896895296,VZ,0.0452370123397063,-0.0426102076094867,,,,,,,,,,,,,2006
0.000893565439103417,2.06651079516723e-11,1.220418569828e-06,0.998935831536473,,,3.49460077865398,WAB,,,,,,,,,,,,,,,2006
0.000394558668682327,1.86840451257919e-12,0.000674708402236931,0.996985332607765,,,5.62594316317923,WAT,,,-0.168801912587378,,,,,,,,,,,,2006
0.000546616712368985,4.51788766835292e-05,0.00826326439494,2.52388601629423e-11,,,5.24065010063284,WBA,-0.0610392925409256,-0.0355607543287368,,,0.0427693026081987,,,0.684088902067854,,,,,,,2006
-0.000274055728239487,4.81489197579262e-08,0.247710636509493,0.197270162228982,0.999692607407266,0.00115586116585438,5.14672539926623,WBD,,,,,,,,0.0245228971796977,,,,1.23430024298798,,,2006
3.31354920476901e-06,3.7384769994582e-06,0.0147940537424928,0.97794803063991,,,5.93530375443237,WDC,,,,,,,,,,,,,,,2006
0.00095887817540522,1.24610109986855e-06,0.0307685064681432,0.950741227409938,,,30.2486109217508,WEC,-0.957539261815586,-0.131239056608438,0.904913420100425,,,,,,,,,,,,2006
0.000462571309952869,1.22883283932513e-06,0.0496749506069836,0.928289598302695,,,4.8374485340393,WFC,-1.29194698242398,-0.959486613097002,1.30228835225695,1.00393763053399,,,,,,,,,,,2006
-0.000543264193549941,1.97118286113844e-06,0.0349789020249628,0.96402109618367,,,3.08532368065225,WHR,,,,,,,,,,,,,,,2006
0.00137382463262833,3.43346800341609e-06,0.0559856785285367,0.91663703658507,,,8.48368998307041,WM,,,,,,,,,,,,,,,2006
0.000838680949251956,2.52385493507772e-05,0.0952890938706576,0.815024840062482,,,11.1981074487777,WMB,0.0641911592269323,,,,,,,,,,,,,,2006
-0.000250890729620615,1.08303081559946e-07,8.11254999116062e-11,0.998999996090051,,,9.20654532168986,WMT,-0.43512360667676,,0.560548336922978,,,,,,,,,,,,2006
-0.000353455642805875,0.000125154392214833,0.215670381958356,0.295146712441223,,,3.66267712136033,WRB,,,,,,,,,,,,,,,2006
0.00208492982377427,2.78254477368743e-05,0.0951237252250458,0.830516040521028,,,6.01480646303676,WST,0.0707373826364844,,,,,,,,,,,,,,2006
5.03424497479061e-05,9.70532312350435e-06,0.0268093331666012,0.923902161993593,,,5.74205767066614,WY,,,,,,,,,,,,,,,2006
0.00119197314886931,2.4037089121716e-07,1.26816371232719e-10,0.998999940065526,,,6.51865122916861,WYNN,,,,,,,,,,,,,,,2006
0.00133463438566105,4.72140060843907e-06,2.30357072357894e-08,0.806449298926687,,,30.5034817052894,XEL,,,,,0.133142475833565,,,,,,,,,,2006
0.00158512530528216,3.88343547362763e-08,0.03455180833317,0.841373790541361,0.99973417221951,0.00197334802422207,19.0789792595536,XOM,0.0220580623326586,,,,0.0458064124496904,,,,,,,,,,2006
0.000152943065327471,3.63366696584939e-07,5.83991558990453e-05,0.99998506590504,,,7.02898397894498,XRAY,,,,,3.49248433365264e-05,0.0864399022802239,,,,-0.095251337628953,,,,,2006
0.000605311944535209,2.13510992411115e-07,1.26996992590767e-09,0.998999934051669,,,4.91306930996307,YUM,,,,,,,,,,,,,,,2006
0.000892894032554546,8.01309555091808e-05,0.094303728602354,0.292742803964273,,,4.43229750167004,ZBH,0.868309854832932,,-0.848273428288438,,0.194793573466548,,,,,,,,,,2006
-0.000469698084475701,5.60611337311202e-13,0.0309486559744242,0.962932145247019,,,4.07796525797986,ZBRA,,,,,,,,,,,,,,,2006
0.000221416231498922,2.94863910200123e-06,0.0240718452735111,0.944859060720466,,,7.68603854622009,ZION,,,,,,,,,,,,,,,2006
