mu,omega,alpha1,alpha2,beta1,beta2,gamma1,gamma2,shape,tick,skew,ar1,ar2,ma1,ma2,ar3,ma3,ar4,eta11,eta21,ma4,label
0.00038458555933697,1.65977499615072e-07,7.92758441082811e-09,,0.998999984545786,,,,7.51695436977835,PNW,,,,,,,,,,,,2015
0.00092867273167669,1.73038616165534e-05,6.55869105620476e-10,,0.971584060683788,,,,3.77013757098998,PODD,,,,,,,,,,,,2015
0.000808547157958883,5.03498814752784e-07,0.000112340094828602,0.000102618313541254,0.999249388509071,,0.378431399931993,-0.383677558522903,4.21481089093123,POOL,,,,,,,,,,,,2015
2.46842947846174e-05,6.82192018638506e-06,0.135545044413784,,0.830539057958274,,,,9.93297099758244,PPG,,,,,,,,,,,,2015
0.000776742917300323,1.96564435801612e-05,0.0616225159097487,,0.811533858190382,,,,7.5113488456178,PPL,,,,,,,,,,,,2015
0.000754949472992947,3.98062864210065e-05,0.1971710785396,,0.354490809287419,0.293069766394769,,,11.4343882948956,PRU,,-0.142698500833479,-0.195893933227817,-0.0376523401241045,,,,,,,,2015
0.00171494554404729,2.28819311635863e-05,0.123995379098225,,0.696214098132933,,,,9.69065895456361,PSA,,,,,,,,,,,,2015
0.000407743566688862,1.48812982494451e-05,5.61303695034215e-11,,0.875797154244273,,0.133708960020311,,14.52885942356,PSX,,0.0365613792393278,-0.989532933605926,-0.0228377244607183,1.00533163260327,,,,,,,2015
-0.000244165403899288,0.000139937726458795,0.164753509678302,,0.215534069015731,,,,5.65153119368298,PTC,,,,,,,,,,,,2015
0.000858817925856971,2.9170954679183e-06,3.20072105094327e-08,,0.998999961763623,,,,2.35534301465264,PWR,,,,,,,,,,,,2015
-0.00178841385015546,5.07777622194317e-06,1.58139115590785e-08,,0.942280089570598,,0.109863835745233,,19.7525878700092,PXD,,,,,,,,,,,,2015
-0.000823724513433692,7.97815167096629e-05,0.0791141130727368,,0.741821896683937,,,,2.72249257390364,QCOM,,,,,,,,,,,,2015
0.000838408311594145,5.6378918570528e-07,1.86442390621798e-08,,0.998999782642026,,,,4.07491698759586,RCL,,,,,,,,,,,,2015
0.000835481202087293,3.77756843617971e-05,0.119337386633917,,0.639795454231444,,,,11.4776452846791,REG,,,,,,,,,,,,2015
0.00112153102187754,1.8045983734991e-05,0.0548998399120543,,0.901948495580666,,,,7.29303308202393,REGN,,,,,,,,,,,,2015
0.000957799746761776,2.59012841085157e-05,0.247248072753264,,0.67534395420871,,,,99.7769806080109,RF,,-0.241398308435815,0.478406104392968,0.16732416661036,-0.613963668844174,,,,,,,2015
-0.000793081761028402,3.23755438217319e-05,2.13623961378636e-12,0.0762337048580804,0.730368194564292,,0.227741047297484,-0.165177980640805,11.4404512761785,RHI,0.738159570528007,,,,,,,,,,,2015
0.00065953128070845,1.42984725606728e-05,0.145579871133194,,0.426190106846159,0.350165912941784,,,14.4303122253868,RJF,,,,,,,,,,,,2015
-0.00249981918967816,2.51450308518363e-06,7.64644017442839e-10,,0.998999954058723,,,,2.36847915498318,RL,,,,,,,,,,,,2015
0.00104430124185226,7.09639931251663e-06,2.71593955430174e-09,,0.972396384080673,,,,3.29755825076867,RMD,,,,,,,,,,,,2015
-0.000424814745950582,2.90241263390856e-07,1.04697534251811e-08,9.98736605588651e-10,0.998999971186642,,,,10.5792018806851,ROK,,,,,,,,,,,,2015
0.000796012374947991,3.65957479208282e-05,0.18048495512165,0.00794854459626406,0.586331242377236,,,,12.2919448320822,ROL,,,,,,,,,,,,2015
0.000891668970524404,4.89799657191816e-06,0.0313253641533722,,0.932883420221263,,,,5.88323192217577,ROP,,,,,,,,,,,,2015
0.00112010289960062,2.58197283329196e-06,0.0244006570768601,,0.974599167778039,,,,2.90928356859322,ROST,,,,,,,,,,,,2015
0.000782725080830929,2.64545267305116e-05,0.186620821770937,,0.552577890401644,,,,6.93449888711466,RSG,,,,,,,,,,,,2015
-0.000263673768771432,1.61564321985985e-06,0.0233164453369009,,0.964517056455494,,,,5.39115975298614,RTX,,,,,,,,,,,,2015
0.0012311213338543,8.48134730754757e-06,0.11656015021567,,0.405202563570992,0.421786252968704,,,12.3208361181517,RVTY,0.941951490518493,,,,,,,,,,,2015
-5.09159323346983e-05,3.05285001479399e-06,0.0162625620384216,,0.971467093095229,,,,4.47802250876625,SBAC,,,,,,,,,,,,2015
0.00205163072935248,2.11978369196594e-05,1.43488306950035e-10,,0.813305105880936,,0.122906017009677,,4.37053462396457,SBUX,,0.661682812990702,,-0.832349428756668,0.0394330618856921,,,,,,,2015
0.00117678173635727,7.11888758084742e-06,0.0739348672737495,,0.905886836534045,,,,6.32330116995982,SCHW,,-0.703397166341618,-0.507829883888077,0.538600146598938,0.263108775705821,-0.118782706139373,,,,,,2015
-5.92455135505238e-05,6.49423871392448e-07,6.42474389623398e-05,,0.996685596901932,,,,4.80202266478036,SEE,,-0.00477953360968493,-0.945436600274321,0.0471916923276192,0.99209115912708,,,,,,,2015
0.000177531873690077,1.9792660274557e-06,0.0465395655440355,,0.945459359912103,,,,6.22449318530425,SHW,,,,,,,,,,,,2015
0.000582690225268008,1.98667746787914e-07,2.1584374797948e-14,,0.998999968114414,,,,3.55660730331533,SJM,,0.618480657178108,-0.650974777706325,-0.574339732398135,0.587286018874463,,,,,,,2015
-0.000723334706004239,1.08588117987689e-05,0.0693647830748385,,0.887708775851207,,,,10.0527081322258,SLB,,,,,,,,,,,,2015
0.00121652593715987,2.78146033944433e-05,0.177724113566181,,0.609740729584174,,,,9.07239900664308,SNA,,0.19023422073952,0.663163624672446,-0.17743388691048,-0.778374150534158,,,,,,,2015
0.00111462968899598,1.61747889730446e-05,0.0590323722828355,,0.8209491716722,,,,4.22504095547547,SNPS,,,,,,,,,,,,2015
0.000288224760943816,7.61073019355635e-06,0.0630807576482267,,0.874194208890325,,,,5.09932605248148,SO,,,,,,,,,,,,2015
0.00116054422589713,1.47926178403347e-05,0.0703864554596624,,0.836962836166538,,,,6.18127401533842,SPG,,,,,,,,,,,,2015
0.000433671183036507,5.29768289352726e-06,0.041685383989888,,0.932657183244091,,,,4.60259569065328,SPGI,,,,,,,,,,,,2015
-0.000135819227754261,2.27949216049827e-05,0.089791058299,,0.757134891054695,,,,8.17123703723425,SRE,,,,,,,,,,,,2015
0.000416345158989572,2.47231909752382e-06,0.028260449538056,,0.964434532929854,,,,4.85414418768826,STE,,,,,,,,,,,,2015
-6.32926083060737e-05,1.3426975055814e-05,0.0575866507748058,,0.912039134530485,,,,13.8064197241718,STLD,,0.646501934807728,0.223531922612468,-0.62613496337533,-0.289965578995478,,,,,,,2015
0.00057773992739015,4.37798789773361e-05,0.249160257452887,,0.595341479273214,,,,5.9159710089979,STT,,,,,,,,,,,,2015
-0.000575465129034361,2.03723705378856e-05,0.039535116782553,,0.919864624420378,,,,5.50374178320961,STX,,,,0.0881420404653727,,,,,,,,2015
0.00125080645639113,2.03462799786293e-05,0.137349470635331,,0.727829397036205,,,,9.64299873045295,STZ,,0.492812623153582,0.0296424498417886,-0.63290896679437,,,,,,,,2015
0.000563123435821931,3.97441183191616e-05,0.212887582825592,,0.537007025073323,,,,4.30222099967042,SWK,,,,,,,,,,,,2015
0.000484103660602004,6.63702766694758e-05,1.44113991489079e-10,0.0993707196467489,0.10129948393237,0.690407508293896,,,8.51092503786992,SWKS,0.962533059306629,,,,,,,,,,,2015
0.000163626985504743,4.92524520365091e-06,0.0396938373373359,,0.938530633846675,,,,6.29539700021862,SYF,,,,,,,,,,,,2015
-0.000108244653990446,1.57440822049337e-05,0.149425493333393,,0.721445333860526,,,,4.53393882757226,SYY,,,,,,,,,,,,2015
-0.000171703920944844,2.16407589534111e-05,1.56953573885314e-06,,0.676249410311564,,0.254871907723079,,7.50421604967319,T,,,,,,,,,,,,2015
-0.000503044640811462,1.13455980015012e-06,2.45557010309687e-05,,0.99546718488898,,,,2.93361941399935,TAP,,,,,,,,,,,,2015
0.00088414017188999,1.15624407282825e-05,0.131714162204597,,0.833367537085505,,,,3.73233330879994,TDG,,,,,,,,,,,,2015
-0.000173525133517724,8.27579649132368e-06,0.034821066139176,,0.907807089088246,,,,10.2334639934328,TDY,,,,,,,,,,,,2015
0.000865548631315052,8.58226771839884e-06,0.0525490125280005,,0.294435476443548,0.60370880328805,,,4.80050358161984,TECH,,,,,,,,,,,,2015
0.000264841850101738,3.60321247615168e-05,0.171702828391894,,0.633487788547286,,,,6.76413128682267,TEL,,,,,,,,,,,,2015
-0.000529336972139981,6.43492222909787e-07,9.51142888054894e-06,,0.997920251072377,,,,4.21030852057951,TER,,,,,,,,,,,,2015
0.000405092924410477,1.35458553977605e-05,0.134411870344174,,0.780276930431284,,,,24.2757700021019,TFC,,-0.100091046276677,-0.220553019237355,,,0.0494643790316436,,-0.0532770446841615,,,,2015
0.00117406711788239,3.7781680265584e-06,0.0326708265226897,,0.939662152752496,,,,4.17592971571577,TFX,,,,,,,,,,,,2015
0.000131372265069711,1.76276259149627e-05,0.0666132470824828,,0.821020919413739,,,,6.84691603248239,TGT,0.71035781246001,,,-0.156636678182511,-0.197020231637591,,,,,,,2015
0.000329423860369477,4.20148914927763e-05,0.0755107244304957,,0.670228780287506,,,,6.10532766992993,TJX,,0.682861866179262,,-0.886615561937036,,,,,,,,2015
0.000626770175419381,5.07191708612292e-05,0.155352243214075,,0.55494879877861,,,,8.95570139691792,TMO,,,,,,,,,,,,2015
0.00168521225983975,1.3086599338382e-06,0.0204034245830165,,0.978596574836163,,,,5.82593218716912,TMUS,,1.03258645861538,-0.595528484852233,-0.963761671727653,0.464076950623512,,,,,,,2015
-0.000439500381047879,6.66621333073021e-05,0.147568682104884,,0.679353790962533,,,,5.3486583982973,TPR,,,,,,,,,,,,2015
-0.0027314608266158,2.94126724264563e-05,0.138382138354121,,0.84195473727922,,,,5.15457591242048,TRGP,,0.15394145315366,-0.0662508151999728,,,,,,,,,2015
-0.00163620925694367,8.43458818970931e-06,0.0189655362616232,,0.954874942983417,,,,3.34428129124536,TRMB,,,,,,,,,,,,2015
-0.000602087812357956,1.05157945720525e-05,0.0984875792581694,,0.825785701864153,,,,7.24083744168425,TROW,,,,,,,,,,,,2015
0.000228681285977151,4.07245892447987e-05,0.0759255652904089,,0.405833715185141,,0.479941608478558,,12.5464596123452,TRV,,,,,,,,,,,,2015
0.000803033568721469,8.93026733971318e-06,0.0350730221021,,0.926490475297569,,,,7.52717297459497,TSCO,,,,,,,,,,,,2015
0.000718152549866835,3.16589069473291e-05,2.51595657556919e-08,0.0419749007133319,0.910280168748064,,,,4.35086141918937,TSLA,,,,,,,,,,,,2015
0.00172640775175269,6.5845817018908e-06,0.014358882522649,,0.958265635302129,,,,3.87599567464674,TSN,,0.488922611206914,-0.862069995206062,-0.404200462156159,0.836164405981068,,,,,,,2015
-3.56168260394203e-05,7.0523684025555e-06,0.0590703630157905,5.929219553423e-08,0.896510701609118,,,,9.69151122873918,TT,,0.675149059468623,-0.843501400405069,-0.629868043108963,0.878393534046157,,0.0839701764780001,,,,,2015
-3.38113014951219e-06,4.04633757883044e-07,3.00582212983423e-09,,0.998999977108016,,,,3.48715513951571,TTWO,,,,,,,,,,,,2015
0.000143812899289163,7.52027878532469e-07,2.41259935689109e-09,,0.998999825991701,,,,3.31557312874387,TXN,,,,,,,,,,,,2015
-0.000121582301374683,7.04410545777856e-06,0.0560968915933458,,0.91578919942637,,,,5.96228666904861,TXT,,,,,,,,,,,,2015
0.00186212727749864,2.01821115788677e-07,4.8535498618936e-11,,0.99899995300118,,,,4.75802557008983,TYL,,0.942887021063876,,-0.999999987866711,,,,,,,,2015
-0.00084964864330294,1.92773016012356e-07,1.35414141312383e-10,,0.998999940307473,,,,8.68938041658116,UAL,,,,,,,,,,,,2015
0.0011744400704632,2.38420792072388e-05,0.100403334284823,,0.746558356708365,,,,18.3027085262222,UDR,0.770627262946765,,,,,,,,,,,2015
0.000571580313628165,5.57970115808106e-06,0.0162823102569992,,0.968904295688953,,,,4.09105561257921,UHS,0.818328003383552,0.613722496079175,,-0.810979096848104,,,,,,,,2015
0.000873352801301757,3.8404245979745e-05,9.96203832865919e-19,,0.725575878447068,,0.238672748283073,,3.68125108231802,ULTA,,,,,,,,,,,,2015
0.0008174366228982,0.000175340523467917,0.309290698904487,,1.1288921374204e-13,1.02697650470311e-08,,,10.62978628314,UNH,,0.758035793376708,,-0.910511372842679,,,,,,,,2015
-0.00154962849684732,6.05048593703005e-06,0.0381869957989891,2.94395981686383e-08,0.935977594782628,,,,6.6057440805765,UNP,,1.16665210496649,-0.548559653215531,-1.11477979654372,0.445435364504542,,,,,,,2015
9.37943054839176e-05,2.01456679706373e-07,0.282320685699793,,0.0606771232988969,0.339553510868609,,,3.67708944187799,UPS,,,,,,,,,0.99857774917079,0.000765463796489677,,2015
0.000320406209146992,3.53746143643773e-06,0.0303362095847555,,0.968376156668916,,,,3.29388311139351,URI,,-0.0197405285802638,-0.0538564396493179,,,,,,,,,2015
0.000351905893906162,1.47504022200012e-05,0.127068414692298,,0.779210968044158,,,,6.41432686502288,USB,,0.736623865885514,-0.0189147535113989,-0.854011026255794,,,,,,,,2015
0.000573675017282002,5.18900276987199e-05,0.104371530434842,,0.631490475376057,,,,5.47741145482208,V,,,,,,,,,,,,2015
-0.000259959128215121,8.80092964255264e-06,0.0673193356130518,,0.891348788888237,,,,4.07773625137202,VFC,,,,,,,,,,,,2015
0.0021661769690209,1.9604830147022e-05,0.0310866823778297,,0.913365113217446,,,,7.68685608582842,VLO,,-0.982066750050249,,0.991681493073561,,,,,,,,2015
0.00125426120691297,3.7177645360338e-06,0.0489772029228606,,0.939372991367314,,,,6.105588375118,VMC,,0.10834560913898,-0.127522705373432,,,,,,,,,2015
0.00110665796668879,4.72353877679627e-06,0.0357969619610745,,0.963203024771617,,,,2.51141799071958,VRSK,,,,,,,,,,,,2015
0.00158032441200122,3.88915001659121e-07,3.8041972489887e-09,,0.998999986741297,,,,3.79301869656301,VRSN,,,,,,,,,,,,2015
0.000675025891202351,1.75366621853658e-05,0.042437753078445,,0.930227927409747,,,,8.50193191626313,VRTX,,,,,,,,,,,,2015
0.000774147407750092,3.58122999367693e-07,1.97670858227886e-08,,0.998999950260117,,,,3.67140016576141,VTR,,,,,,,,,,,,2015
-0.000237950154246529,1.27532176058601e-05,2.26636788874031e-07,,0.701652079973967,,0.426452141044278,,9.19207870981849,VZ,,,,,,,,,,,,2015
-0.000861753639932925,1.33911366495652e-06,0.0256729508901197,,0.970425568452037,,,,5.52069747900867,WAB,,,,,,,,,,,,2015
0.00100697274288916,1.72155046505319e-05,0.169840575115458,,0.662299943234974,0.0616935915322298,,,6.33148408986876,WAT,0.991537431511766,,,-0.0367250753592783,-0.221045341272245,,,,,,,2015
0.00164771290831296,1.87495603004971e-06,8.92347814190085e-08,,0.998999885627821,,,,2.76301745543805,WBA,1.2597993849064,,,,,,,,,,,2015
-0.000542424484818653,7.11110781909297e-06,0.0132275839592263,,0.966723407258804,,,,6.01135124992583,WBD,,,,,,,,,,,,2015
-0.0024109689795664,6.70418526116654e-06,0.0106170529480404,,0.972445921907758,,,,4.76702691621259,WDC,,,,,,,,,,,,2015
0.00113009957323787,2.0340993717471e-05,0.0675307711821531,,0.815184843840143,,,,5.51451519946035,WEC,,,,,,,,,,,,2015
-0.000242806674770121,6.46026212523126e-06,0.0447439845611837,8.62565594816136e-08,0.919007894450899,,,,8.11027993780638,WELL,0.729692843273531,,,,,,,,,,,2015
0.000337851711252822,1.3194094233381e-05,0.0216995981981245,,0.749115260016891,,0.254672268506873,,9.38892942079234,WFC,,0.216264905128065,-0.109771647560627,-0.397406695465544,,,,,,,,2015
-0.000806189180671137,2.6376460827759e-06,0.0195134649950396,,0.979486418981831,,,,3.46716147177463,WHR,,,,,,,,,,,,2015
0.000591804990361413,1.46871237313363e-06,0.000274085482372005,0.000207950684042753,0.999935633476761,,0.0887233963905172,-0.110759453662254,3.01556513440824,WM,,,,,,,,,,,,2015
-0.000781794946722745,6.61515332456944e-06,0.0366408858926308,,0.962359111909979,,,,2.90961984273267,WMB,,,,0.11971476074654,,,,,,,,2015
-0.000581972136972833,5.49763936822063e-07,0.00151300874090286,,0.99557782239318,,,,3.41431789001903,WMT,,,,,,,,,,,,2015
0.000470511071899487,2.94663152270207e-05,0.176079064595345,,0.613706281159739,,,,5.50403763670459,WRB,,,,,,,,,,,,2015
0.000725849415302934,2.19080277935537e-07,2.84057942228359e-09,,0.998999980254349,,,,5.98501249377688,WST,,0.0769873127432727,0.668357074738849,-0.104714717747907,-0.791325921817171,,0.143370329663179,,,,,2015
-0.000745840960817488,2.88531761973649e-05,0.098882913951079,,0.740027401478984,,,,5.23939995446692,WY,,,,,,,,,,,,2015
-0.00485072697310841,1.58364440022042e-05,1.01300373952845e-08,,0.998999983721044,,,,2.38659092618435,WYNN,,,,,,,,,,,,2015
0.000775891302364718,1.32174384004884e-07,4.81524993423671e-10,,0.99899999372509,,,,8.26342777245287,XEL,,,,,,,,,,,,2015
-0.0009120204554585,3.07903540977795e-06,0.0473392160842864,0.053109218036972,0.891455243526193,,,,6.08977269919637,XOM,,,,,,,,,,,,2015
0.000556750051391975,1.27093857739471e-05,0.0156959716108659,0.0723764733743003,0.309641942792949,0.510859434995106,,,40.9793513765603,XRAY,,0.120997259309552,,,,,,,,,,2015
0.000195701343130927,1.34266681342373e-05,0.0938200267961466,,0.820671223919866,,,,10.2033192297216,XYL,,-0.0788617855809006,-0.110403023336246,,,,,,,,,2015
0.000503219029813155,1.5003449312049e-06,1.39198287742906e-08,,0.99899993396986,,,,2.59481621836818,YUM,,,,-0.0291113369679471,-0.143201047682292,,-0.045580658153676,,,,,2015
-0.000477390793873153,3.55328280786436e-05,0.0551707606693639,,0.713631411868856,,,,4.90152643398799,ZBH,,-0.0421822891220524,-0.0671216016621536,,,,,,,,,2015
0.000644181930397044,9.14658935047997e-06,0.0208219391911868,,0.978178057854263,,,,2.48194240119996,ZBRA,,,,,,,,,,,,2015
0.00063750342622118,6.14340483252859e-05,0.215902233716802,,0.581659721447248,,,,8.92250117627802,ZION,,-0.151050313064018,-0.201371721209518,,,-0.0219614922815597,,-0.108500137537544,,,,2015
0.000911329417802378,9.69532745301004e-05,0.555505587104508,,0.189987676060621,7.02230241281983e-15,,,5.47108166172119,ZTS,,0.723279740190146,,-0.850727647191852,,,,,,,,2015
