mu,omega,alpha1,beta1,shape,tick,beta2,ar1,ar2,ma1,ma2,alpha2,gamma1,gamma2,skew,eta11,eta21,ma3,ar3,ar4,label
0.000954209553570065,2.36582958942275e-05,0.0157477317592994,0.953915264031434,2.76006687387824,URI,,,,,,,,,,,,,,,2004
0.000446940837115592,5.98627873565562e-08,2.6697781328844e-06,0.998995970877203,29.3266132142828,USB,,,,,,,,,,,,,,,2004
0.000539386200407803,2.73998084176339e-12,2.77325214478921e-05,0.13613893644129,4.33811353723359,VFC,0.862267551342029,-1.68728261964944,-0.823254022872168,1.65352878900617,0.776637291116873,,,,,,,,,,2004
0.00298216027318417,6.38529903740861e-07,2.39645261013926e-08,0.998999960011336,11.8110692236288,VLO,,,,,,,,,,,,,,,2004
0.000523388876337408,1.41029819205881e-07,1.95010386171505e-08,0.998999931223185,5.63014040116328,VMC,,-0.0132191580124378,0.0687095885112668,,,,,,,,,,,,2004
0.00194383208985385,2.96352142526878e-11,4.69659850847549e-06,0.998942259508617,7.31785723895286,VRSN,,-0.980047824480169,,0.835750815173472,-0.110271052611321,,,,,,,,,,2004
-0.000235566174679898,3.39565952042855e-06,9.67814073645064e-09,5.35496751126605e-08,59.9991445285695,VRTX,0.958740998750232,,,-0.221399553133419,,0.037488624570971,,,0.72174297650042,,,,,,2004
0.00189058969348645,6.48057256504054e-05,0.12506852504508,0.658167072014074,9.73473606559069,VTR,,,,,,,,,,,,,,,2004
0.000409598595864401,2.253214540012e-05,0.167657505793025,0.629869923794005,9.21824489740776,VZ,,,,,,,,,,,,,,,2004
0.000555904681458403,5.38210317697716e-07,6.99275963506853e-07,0.998998672946091,6.21576693626424,WAB,,,,-0.138943265790566,,,,,,,,,,,2004
0.00115166792328525,2.55582299198005e-05,0.0745402203932598,0.77009453356408,5.2026674147655,WAT,,,,0.0601212662704702,,0.0426398534688546,,,,,,,,,2004
0.000251195117715215,9.99879121932907e-08,1.91182623858829e-08,0.998999951475047,13.1887585181035,WBA,,0.936394891426977,,-0.961898137474645,,,,,,,,,,,2004
0.00137496336070238,1.71916088121474e-13,4.52202683818681e-07,0.998093455332196,5.23090499531894,WDC,,,,,,,,,,,,,,,2004
0.00036051403907867,2.01767822965344e-06,0.0258192615617254,0.949597124794908,7.02622472066301,WEC,,,,,,,,,,,,,,,2004
0.00169819131620654,2.88935417662485e-05,0.182785087177933,0.708878562847343,6.83529315429433,WELL,,,,,,,,,,,,,,,2004
0.000453148898400987,3.65197622380866e-08,0.0374808334845684,0.791576443167793,13.6870309527168,WFC,,,,,,,,,,0.999479882277346,0.00959035819579911,,,,2004
-0.000445717533529858,2.54548097187938e-07,9.27659955653767e-10,0.998999957242909,8.52686280133659,WHR,,,,,,,,,,,,,,,2004
0.000124893013005484,8.9646150088814e-08,0.161398525752539,0.323290790791733,10.2788756075778,WM,,,,,,,,,,0.999283669843606,0.00262208493609312,,,,2004
0.00158380637140232,1.61672635109668e-05,0.10617526037913,0.851160754026645,7.13437824450612,WMB,,0.0305065595641361,0.0353217589921391,,,,,,,,,,-0.162808188712833,,2004
-3.33047875142701e-05,2.84847998941477e-13,0.00114304211443698,0.997755802352268,17.85639486953,WMT,,,,,,,,,,,,,,,2004
0.00171979881159178,1.43474327813626e-05,0.0687593145867187,0.831782024094978,5.69497917085455,WRB,,,,,,,,,,,,,,,2004
0.000269239387183951,0.000245243365930549,0.987826702003892,0.011172953768654,2.60063620476349,WST,,,,,,,,,,,,,,,2004
0.000899010041301247,2.05297673286995e-05,0.111557670383312,0.799714874416975,4.16722726172652,WY,,,,,,,,,,,,,,,2004
0.00278631391372697,3.30065061449438e-07,4.01655961913562e-07,0.998998843149185,6.8493214281525,WYNN,,,,,,,,,,,,,,,2004
0.000558224752054167,8.186027033744e-08,0.0530046376758518,0.692646101034533,4.36885240984353,XEL,,,,,,,,,,0.999107921604324,0.00343318352698354,,,,2004
0.00103766882247531,5.37780638016344e-08,1.94012446820029e-07,0.99899961978402,20.0089327419955,XOM,,0.81730314834284,,-0.9658188632067,,,,,,,,,,,2004
0.000854845653201197,7.75405770835508e-05,7.99316266311146e-16,0.392322325926496,12.0118004539112,XRAY,,,,-0.134729250266945,,,0.215943545159243,,,,,,,,2004
0.000719979812080893,2.23463648973962e-13,0.000610917909535818,0.997158505266877,5.52812716301042,YUM,,-0.383643193895171,-0.056841501270332,0.34128371400251,,,,,,,,,-0.104320327829222,,2004
0.000237446010880915,4.39360960425166e-07,1.74342048681614e-05,0.998758546407568,6.48189928559178,ZBH,,,,,,,,,,,,,,,2004
0.000209590195704618,1.54729957212336e-12,2.29272632312918e-09,0.99771949013553,2.65038066332006,ZBRA,,,,,,,,,,,,,,,2004
0.000466090012201415,5.58798658263118e-08,2.65534862288874e-08,0.99899986088244,12.2820574407051,ZION,,0.128565641405409,,,,2.65826691400699e-08,,,,,,,,,2004
